title,price,types,land,building,bed,bath,floor,certificate,location,secondary_location,url
"5 Menit Stasiun Wates, Luasan 137 m2",191800000,Rumah,61,30,2,1,1,SHM - Sertifikat Hak Milik,"Panjatan, Kulon Progo Kab., Yogyakarta D.I.","krembangan, panjatan, kulon progo",https://www.olx.co.id/item/rumah-dekat-tugu-lilin-wates-kulon-progo-iid-866672908
Rumah Mezanin Gaya Eropa Barat UMY,409000000,Rumah,68,36,2,1,23,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",500M Dari Jalan Nasional,https://www.olx.co.id/item/dijual-murah-desain-gaya-eropa-kualitas-the-best-iid-866670249
Perumahan Sedayu Bantul Strategis,348000000,Rumah,80,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Sedayu, Bantul, Yogyakarta",https://www.olx.co.id/item/perumahan-sedayu-lokasi-strategis-legalitas-lengkap-banyak-terbangun-iid-854662759
Rumah Murah Dekat Bandara Yogyakarta Internasional Airport,245000000,Rumah,80,40,2,1,1,SHM - Sertifikat Hak Milik,"Nanggulan, Kulon Progo Kab., Yogyakarta D.I.",Yogyakarta,https://www.olx.co.id/item/dijual-murah-rumah-dekat-exit-toll-bandara-yia-iid-866666140
DAHAYU THE RESIDENCE RUMAH SCANDINAVIAN 300 JT AN,325000000,Rumah,81,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Argomulyo, Sedayu, Bantul",https://www.olx.co.id/item/rumah-cantik-scandinavian-dahayu-residence-jogja-barat-iid-866665686
rumah minimalis modern lingkungan asri banyuroto nanggulan kulon progo,240000000,Rumah,126,36,2,1,1,SHM - Sertifikat Hak Milik,"Nanggulan, Kulon Progo Kab., Yogyakarta D.I.",nanggulan kulon progo,https://www.olx.co.id/item/rumah-dibanyuroto-nanggulan-lingkungan-asri-siap-bangun-bebas-desain-iid-866650912
Rumah Modern Area Sedayu mulai dari 400jt-an,400000000,Rumah,83,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Jln. Wates Km.11
Argosari, Sedayu, Bantul",https://www.olx.co.id/item/segera-miliki-rumah-idaman-di-orizya-village-sedayu-iid-866644878
RUMAH DI SEDAYU BANTUL JALAN WATES KM 9 BELAKANG CIPUTRA,428000000,Rumah,103,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",JL Wtaes Km 9 Sedayu,https://www.olx.co.id/item/rumah-baru-dalam-cluster-jl-wates-km-9-iid-866642897
Rumah mimimalis siap bangun 385 juta akses mudah dekat jalan wates,385000990,Rumah,88,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Surobayan,  sedayu,  bantul",https://www.olx.co.id/item/rumah-385-juta-dekat-jalan-wates-di-surobayan-sedayu-bantul-iid-866642477
HUNIAN MODERN DEKAT KARST TUBING - SMR 246,530000000,Rumah,110,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",Argomulyo Sedayu Bantul,https://www.olx.co.id/item/rumah-modern-strategis-dekat-kampus-1-mercubuana-smr-246-iid-866638151
Casa Illona Sedayu,565000000,Rumah,108,45,2,1,1,HGB - Hak Guna Bangun,"Sedayu, Bantul Kab., Yogyakarta D.I.",Plawonan Sedayu,https://www.olx.co.id/item/casa-illona-sedayu-iid-866615166
PERUMAHAN CANTIK MURAH DI JOGJA BARAT,397000000,Rumah,84,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",Jogja Barat,https://www.olx.co.id/item/hanya-397-juta-saja-sudah-punya-rumah-cantik-minimalis-di-jogja-barat-iid-866611141
Segera miliki rumah super asri nyaman view sawah impian anda di Jogja,678500000,Rumah,117,60,3,2,2,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Senowo, Argorejo, Kec. Sedayu, Bantul, Daerah Istimewa Yogyakarta 55752",https://www.olx.co.id/item/lingkungan-rumah-nyaman-asri-di-jogja-view-sawah-iid-866582194
Super murah hanya 195 juta di Jogja rumah minimalis scandinavian,195000000,Rumah,59,30,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Dekat Dumpuh, Argodadi, Kec. Sedayu, Kabupaten Bantul, Daerah Istimewa Yogyakarta",https://www.olx.co.id/item/rumah-paling-murah-di-jogja-barat-minimalis-scandinavian-iid-866581571
"Rumah Cantik Scandinavian DAHAYU RESIDENCE
Jogja Barat!!!",300000000,Rumah,82,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",Jogja Barat,https://www.olx.co.id/item/rumah-cantik-scandinavian-di-jogja-barat-harga-300jt-an-iid-866574381
Rumah siap bangun dekat Taman Nagung  Kulonprogo.1516,525000000,Rumah,108,50,2,1,1,SHM - Sertifikat Hak Milik,"Panjatan, Kulon Progo Kab., Yogyakarta D.I.",Jl nagung Brosot Panjatan Kulonprogo,https://www.olx.co.id/item/rumah-murah-belakang-polsek-panjatan-kulonprogo-iid-866559107
"PROMO POTONGAN CASH 20 JUTA, POTONGAN KPR 10 JUTA",365100444,Rumah,82,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",bangunjiwo - kasihan bantul dusun ngentak rt 05,https://www.olx.co.id/item/kpr-semua-bank-bisa-harga-360-405-juta-iid-866550919
Rumah Tumbuh Dengan Gaya Eropa,450000000,Rumah,96,77,2,2,2,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Casa Illona Sedayu
Jln. Wates , Plawonan, Sedayu Yogya",https://www.olx.co.id/item/jual-murah-rumah-elite-dekat-jalan-raya-provinsi-iid-866548429
Perumahan Murah Asri Jogja 400jtan Dekat Kampus Mercubuana,426000000,Rumah,71,48,3,2,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Jln. Wates Km 12.5 Argorejo, Sedayu, Bantul",https://www.olx.co.id/item/murah-400jtan-perumahan-jogja-dekat-ukdw-dan-mercubuana-iid-866546735
Rumah Cantik jalan wates km 9 sedayu,345000000,Rumah,88,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Surobayan, Sedayu, Bantul",https://www.olx.co.id/item/rumah-di-sedayu-bantul-dekat-jalan-utama-wates-akses-jalan-lebar-iid-866541060
RUMAH DI ARGOSARI SEDAYU BANTUL JALAN WATES DEKAT SMP PANGUDI LUHUR,320000000,Rumah,70,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",argosari sedayu bantul,https://www.olx.co.id/item/rumah-dijual-siap-bangun-bisa-kpr-shm-imb-argosari-sedayu-iid-866484073
Rumah siap huni dlm perum di jalan wates km 10,475000000,Rumah,70,40,2,2,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",JL WATES,https://www.olx.co.id/item/rumah-murah-siap-huni-lokasi-jalan-wates-dekat-pln-sedayu-iid-866476680
"Jual 2 Unit Rumah Siap Bangun di Sedayu, Proses Pembangunan 3-4 Bulan",320000108,Rumah,75,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",jalan bibis bangunjiwo bantul,https://www.olx.co.id/item/proses-bangun-selesai-4-bulan-lansung-akad-15-menit-ke-kota-iid-866454200
Perumahan Murah Asri Jogja 400jtan Dekat Kampus Mercubuana,426000000,Rumah,83,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Jln. Wates Km.11 Argosari, Sedayu, Bantul ,Yogyakarta",https://www.olx.co.id/item/rumah-400jtan-jogja-strategis-dekat-kampus-mercubuana-iid-866450894
Rumah Dua lantai Jogja dekat UMY harga Terjangkau,780000000,Rumah,86,77,2,2,2,HGB - Hak Guna Bangun,"Sedayu, Bantul Kab., Yogyakarta D.I.","Jln. Wates Km. 9.5, Plawonan, Sedayu",https://www.olx.co.id/item/rumah-dua-lantai-jogja-harga-terjangkau-dekat-kampus-umy-iid-866447754
Tanah Kavling Strategis,133000000,Rumah,89,89,2,1,1,SHM - Sertifikat Hak Milik,"Panjatan, Kulon Progo Kab., Yogyakarta D.I.","Dobangsan, Giripeni, Wates, Kulon Progo, Yogyakarta",https://www.olx.co.id/item/tanah-kavling-strategis-iid-866445124
Rumah 3 lantai Jl. Wates km 10 dekat akses jalan ke Bandara,931500000,Rumah,80,120,3,3,3,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Jl. Wates KM. 10, Surobayan, Argomulyo, Kec. Sedayu, Bantul, Daerah Istimewa Yogyakarta 55752",https://www.olx.co.id/item/rumah-3-lantai-dekat-bandara-internasional-yia-yogyakarta-iid-842941816
Rumah di jual segera,1450000000,Rumah,240,244,6,6,2,SHM - Sertifikat Hak Milik,"Temon, Kulon Progo Kab., Yogyakarta D.I.",Jl.wates km 46 mo 53 gamping kidul yk,https://www.olx.co.id/item/rumah-di-jual-segera-iid-866427692
Rumah Minimalis Belakang Basarnas Jakan Wates Sedayu,330000000,Rumah,75,44,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Argodadi, Sedayu, Bantul",https://www.olx.co.id/item/rumah-siap-bangun-di-sedayu-dekat-jlwates1491-iid-866423595
Perumahan Jogjakarta 300jutaan murah &amp; design modern,349000000,Rumah,90,60,3,2,2,SHM - Sertifikat Hak Milik,"Sentolo, Kulon Progo Kab., Yogyakarta D.I.","Banaran Kidul, Banguncipto, Kec. Sentolo, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta",https://www.olx.co.id/item/perumahan-murah-yogyakarta-dekat-bandara-iid-866415485
Jual tanah dan bangunan,1000000000,Rumah,526,300,3,1,1,SHM - Sertifikat Hak Milik,"Nanggulan, Kulon Progo Kab., Yogyakarta D.I.","Boto Kulon, Nanggulan, Kulonprogo, Yogyakarta",https://www.olx.co.id/item/dijual-rumah-di-boto-kulon-nanggulan-kulonprogo-yogyakarta-iid-824178037
"ISTIMEWA Rumah Cantik di Sedayu Residence, Bonus AC/Kanopi/Pagar",485000000,Rumah,74,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Argomulyo, Sedayu, Bantul",https://www.olx.co.id/item/perumahan-elegan-minimalis-dekat-kampus-umy-iid-866393151
Dijual rumah hunian siap pakai,330000000,Rumah,101,75,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",Sedayu,https://www.olx.co.id/item/dijual-perum-alam-sedayu-iid-858285248
Rumah 2 lantai minimalis aesthetic pemandangan sawah di Jogja sisa 1 u,638200000,Rumah,84,60,3,2,2,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Senowo, Argorejo, Kec. Sedayu, Bantul, Daerah Istimewa Yogyakarta 55752",https://www.olx.co.id/item/pemandangan-sawah-di-jogja-rumah-2-lantai-konsep-minimalis-iid-866383783
MURAH MERIAH RUMAH BARU REWULU ARGOMULYO SEDAYU BANTUL JALAN WATES,599000000,Rumah,140,100,2,2,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",Argomulyo Sedayu Bantul Yogyakarta,https://www.olx.co.id/item/jual-muraah-rumah-baru-argomulyo-sedayu-bantul-jl-wates-iid-842753270
Yuk segera booking rumah 2 lantai termurah di Jogja bonus view sawah,693400000,Rumah,84,60,3,2,2,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Senowo, Argorejo, Kec. Sedayu, Bantul, Daerah Istimewa Yogyakarta 55752",https://www.olx.co.id/item/rumah-murah-view-sawah-2-lantai-jogja-barat-iid-866362282
Rumah baru dekat kampus mercubuana,325000000,Rumah,71,36,2,1,1,HGB - Hak Guna Bangun,"Sedayu, Bantul Kab., Yogyakarta D.I.","Argorejo, Sedayu, Argorejo,Bantul",https://www.olx.co.id/item/rumah-murah-jogja-200jtan-dekat-kampus-mercubuana-iid-866351153
Rumah 3KT di Sedayu Bantul Siap Huni dekat Kampus Mercu Buana 2 Lantai,630000002,Rumah,71,77,2,1,1,HGB - Hak Guna Bangun,"Sedayu, Bantul Kab., Yogyakarta D.I.","Jln. Wates Km. 9.5, Plawonan, Sedayu",https://www.olx.co.id/item/rumah-2-lantai-bisa-kpr-dekat-kampus-stie-a-ykpn-kasongan-kasihan-iid-799553801
"Jual Rumah Mungil Siap Bangun Type 36/101 Rp320jt di Jl. Wates KM 11,5",320000507,Rumah,101,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Griya Sedayu Harmony, Dusun Ngentak, Argorejo, Sedayu, Bantul, D.I. Yogyakarta (Jalan Wates KM 11,5 masuk ke selatan 3 menit) ~ Contact Whatsapp = 0822 2333 8557",https://www.olx.co.id/item/jual-rumah-siap-bangun-di-jalan-wates-km-115-desainnya-boleh-request-iid-866346784
Hunian Elite Akses Jalan 6 m Dekat Puskesmas Nanggulan,498900000,Rumah,122,40,2,1,1,SHM - Sertifikat Hak Milik,"Nanggulan, Kulon Progo Kab., Yogyakarta D.I.","Nanggulan, Kulonprogo (Angin - Angin, Banyuroto, Dekat Perumahan UGM)",https://www.olx.co.id/item/hunian-elite-area-pemukiman-padat-dekat-puskesmas-nanggulan-iid-866346257
"Rumah Dijual Fasum Paving 5 m 1,5 KM Polres Kulonprogo",231400000,Rumah,113,40,2,1,1,SHM - Sertifikat Hak Milik,"Panjatan, Kulon Progo Kab., Yogyakarta D.I.","Jalan Wates , Yogyakarta (Desa Giri Peni, Dkt Bank Bukopin)",https://www.olx.co.id/item/rumah-dijual-fasum-paving-5-m-15-km-polres-kulonprogo-iid-866345796
Pe 1Drumahan cluster dekat polsek panjatan,520000000,Rumah,108,50,2,1,1,SHM - Sertifikat Hak Milik,"Panjatan, Kulon Progo Kab., Yogyakarta D.I.",Gotakan panjatan kulon progo yogyakarta,https://www.olx.co.id/item/jual-rumah-di-panjatan-kulon-progo-iid-842869516
Segera miliki rumah super asri nyaman view sawah impian anda di Jogja,678500000,Rumah,71,77,2,2,2,HGB - Hak Guna Bangun,"Sedayu, Bantul Kab., Yogyakarta D.I.","Plawonan, Sedayu, Bantul, Yogyakarta",https://www.olx.co.id/item/dijual-rumah-baru-2-lantai-nyaman-asri-dekat-univ-mercubuana-iid-811535446
Mulai 357 juta desain modern dekat Kampus Mercubuana - STL025,356989898,Rumah,71,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Argosari, Sedayu, Bantul, Yogyakarta",https://www.olx.co.id/item/dijual-rumah-baru-trendy-357-juta-strategis-dekat-kampus-mercubuana-iid-811877276
Rumah baru kawasan strategis dekat kampus umy,568108500,Rumah,83,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Sedayu, Bantul, Yogyakarta",https://www.olx.co.id/item/rumah-baru-kawasan-asri-strategis-dekat-kampus-umy-iid-812280071
"PROMO Launching, Hunian Modern di Jogja",447000000,Rumah,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Argosari, Sedayu, Bantul, Yogyakarta",https://www.olx.co.id/item/rumah-modern-lingkungan-asri-dekat-kampus-mercubuana-iid-823081767
Rumah Cantik Minimalis Dekat Kampus Mercubuana,379000000,Rumah,78,36,2,1,1,HGB - Hak Guna Bangun,"Sedayu, Bantul Kab., Yogyakarta D.I.","Jln. Wates Km. 9.5, Plawonan, Sedayu",https://www.olx.co.id/item/rumah-minimalis-dalam-perumahan-dekat-kampus-1-mercubuana-iid-850042900
Rumah elegan 700jutaan jln Wates KM 9,798000000,Rumah,108,36,2,1,1,HGB - Hak Guna Bangun,"Sedayu, Bantul Kab., Yogyakarta D.I.","Jl. Wates km 9, Plawonan, Argomulyo, Kec. Sedayu, Kabupaten Sleman",https://www.olx.co.id/item/mewah-modern-700jutaan-di-jln-wates-km-9-iid-850135832
Minimalis 300jutaan dekat Kampus 1 Mercubuana,395000000,Rumah,71,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Jl. Wates Km. 12, Jurug, Argosari, Sedayu, Bantul",https://www.olx.co.id/item/cluster-minimalis-300jutaan-dekat-kampus-1-mercubuana-iid-850282262
RUMAH MODERN MINIMALIS 400JUTAAN DEKAT KAMPUS 1 MERCUBUANA,490000000,Rumah,84,45,2,1,1,HGB - Hak Guna Bangun,"Sedayu, Bantul Kab., Yogyakarta D.I.","Argosari, Sedayu, Bantul, DI Yogyakarta",https://www.olx.co.id/item/rumah-modern-400jutaan-siap-bangun-di-sedayu-iid-850283487
Rumah Dalam Perumahan Di Selatan Kampus Mercubuana Jl Wates,525000000,Rumah,86,45,2,1,1,HGB - Hak Guna Bangun,"Sedayu, Bantul Kab., Yogyakarta D.I.","Jln. Wates Km.11 Argosari, Sedayu, Bantul, DI Yogyakarta",https://www.olx.co.id/item/perumahan-modern-siap-bangun-3-menit-ke-kampus-mercubuana-iid-850283779
Sedayu Residence Siap Huni Harga Murah Dekat Kota Jogja,250000000,Rumah,84,84,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",Argomulyo sedayu Bantul,https://www.olx.co.id/item/rumah-dijual-270-juta-iid-866314476
RUMAH BARU MURAH DI ARGOMULYO SEDAYU,385000000,Rumah,85,84,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Kaliberot, Argomulyo Sedayu Bantul Yogyakarta",https://www.olx.co.id/item/rumah-murah-dalam-perumahan-di-sedayu-dekat-rs-mitra-sehat-dan-rewulu-iid-866305743
Hunian Modern Minimalis Nyaman Strategis Dekat Kampus Mercubuana UMY,477999992,Rumah,120,55,3,1,1,SHM - Sertifikat Hak Milik,"Nanggulan, Kulon Progo Kab., Yogyakarta D.I.",Kulonprogo,https://www.olx.co.id/item/minimalis-nyaman-strategis-iid-866301467
Rumah Baru Lingkungan Ramai Dekat Pasar Gamping,365950000,Rumah,81,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Jl. Jogja-Wates KM 8 (Argamulia, Dkt Kampus Mercubuana)",https://www.olx.co.id/item/rumah-baru-lingkungan-ramai-dekat-pasar-gamping-iid-866286047
400 Jutaan! Siap Bangun Hunian Cantik Baru di Graha Sedayu Pratama,415000000,Rumah,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",Sedayu,https://www.olx.co.id/item/rumah-mewah-murah-di-jogja-barat-iid-866276828
Super murah hanya 195 juta di Jogja rumah minimalis scandinavian,195000000,Rumah,60,30,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Dekat Dumpuh, Argodadi, Kec. Sedayu, Kabupaten Bantul, Daerah Istimewa Yogyakarta",https://www.olx.co.id/item/perumahan-konsep-minimalis-scandinavian-di-jogja-barat-harga-195-jt-iid-866263347
PERUMAHAN MODERN MULAI 400JUTAAN DEKAT KAMPUS 1 MERCUBUANA,490000000,Rumah,83,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",Argosari Sedayu Bantul,https://www.olx.co.id/item/rumah-400jutaan-dekat-kampus-1-mercubuana-iid-866256347
RUMAH MODERN MINIMALIS 400JUTAAN DEKAT KAMPUS 1 MERCUBUANA,490000000,Rumah,83,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",Argomulyo Sedayu Bantul,https://www.olx.co.id/item/perumahan-modern-mulai-400jutaan-dekat-kampus-1-mercubuana-iid-866252746
Perumahan minimalis mewah dan cantik,400000000,Rumah,80,40,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",Jl Wates km 9,https://www.olx.co.id/item/perumahan-smart-home-pertama-iid-866232921
Hanya 397 Juta saja sudah punya Rumah Cantik Minimalis di Jogja Barat,397000000,Rumah,75,40,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",Jl Wates km 9,https://www.olx.co.id/item/perumahan-minimalis-mewah-dan-cantik-iid-866232794
Perumahan Jalan Wates jogja,345000000,Rumah,36,80,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",Jambon argosari sedayu bantul,https://www.olx.co.id/item/rumah-murah-siap-huni-jalan-wates-iid-866232725
Perumahan baru 300jutaan di kawasan Jogja Barat - STL 022,334800000,Rumah,80,40,3,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",Jl wates km 9,https://www.olx.co.id/item/perumahan-baru-minimalis-terbaik-dijogja-iid-866228780
Bangun Graha Metes,299000000,Rumah,72,36,2,1,1,HGB - Hak Guna Bangun,"Sedayu, Bantul Kab., Yogyakarta D.I.",Argorejo Sedayu,https://www.olx.co.id/item/bangun-graha-metes-sedayu-iid-866221947
Rumah murah tinggal Huni,1600000000,Rumah,170,150,4,1,1,SHM - Sertifikat Hak Milik,"Lendah, Kulon Progo Kab., Yogyakarta D.I.",cempolorejo karangayu semarang jawatengah,https://www.olx.co.id/item/rumah-murah-di-kota-semarang-iid-866211098
Rumah murah belakang Polsek Panjatan Kulonprogo,525000000,Rumah,108,50,2,1,1,SHM - Sertifikat Hak Milik,"Panjatan, Kulon Progo Kab., Yogyakarta D.I.",Gotakkan panjatan belakang polsek,https://www.olx.co.id/item/pe-1drumahan-cluster-dekat-polsek-panjatan-iid-866204779
"Jual Rumah Jogja Sertifikat SHM KPR DP 5%, Nego Sampai Jadi",495000000,Rumah,91,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",Tamantirto kasihan bantul,https://www.olx.co.id/item/investasi-terbaik-sertifikat-shm-iid-866201947
Rumah minimalis Sedayu Bantul,295000000,Rumah,97,40,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",Sedayu bantul,https://www.olx.co.id/item/jual-cepat-rumah-dalam-prumahan-taman-sedayu-sejahtera-iid-866169428
"MUTIARA AWANA SEDAYU, Mulai 300 Jutaan, SHM IMB Lengkap, Siap Bangun",359000000,Rumah,96,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Jl Wates Km 8, Sedayu, Bantul, Yogyakarta",https://www.olx.co.id/item/rumah-dijual-sedayu-harga-mulai-300-jutaan-shm-pekarangan-iid-866146930
Rumah Dijual Murah Di Dekat Kampus Mercubuana Jl Wates,325000007,Rumah,96,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Jl Wates Km 8, Sedayu, Bantul, Yogyakarta",https://www.olx.co.id/item/rumah-murah-bantul-area-kampus-mercubuana-shm-pekarangan-iid-866146827
Rumah Siap Bangun Area Jalan Wates KM 9.5 dekat Kampus Mercu Buana,385000000,Rumah,96,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Jl Wates Km 8, Sedayu, Bantul, Yogyakarta",https://www.olx.co.id/item/rumah-dijual-sedayu-bantul-area-kampus-shm-free-imb-iid-866146728
Rumah murah furnish dlm perumahan di Sedayu,499000000,Rumah,84,52,3,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",Jalan wates km 9 Dekat Pertamina Rewulu,https://www.olx.co.id/item/rumah-murah-furnish-dlm-perumahan-di-sedayu-residence-iid-866132796
"Dekat Puskesmas Nanggulan, Rumah Modern Akses Jalan 6 m",234100000,Rumah,94,36,2,1,1,SHM - Sertifikat Hak Milik,"Nanggulan, Kulon Progo Kab., Yogyakarta D.I.","jl.nanggulan,sentolo (nanggulan, dkt balai desa wijimulya)",https://www.olx.co.id/item/rumah-modern-akses-jalan-6-m-dekat-pasar-nanggulan-iid-866108604
Hunian Elite Area Pemukiman Padat Selatan rs Mitra Sehat,347900000,Rumah,80,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Jalan Wates KM 8, Yogyakarta (Kaliberot, Belakang Perum Ciputra)",https://www.olx.co.id/item/hunian-elite-area-pemukiman-padat-selatan-rs-mitra-sehat-iid-866105961
"Jual Rumah Dlm Kampung - Jl.Wates, Dkt Museum Suharto",690000000,Rumah,450,200,3,2,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",Jl.Wates - Dekat Museum Suharto,https://www.olx.co.id/item/jual-rumah-jlwates-dekat-museum-suharto-iid-866101697
"Jual 2 Unit Rumah Siap Bangun di Sedayu, Proses Pembangunan 3-4 Bulan",320000108,Rumah,90,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Griya Sedayu Harmony, Dusun Ngentak, Argorejo, Sedayu, Bantul, D.I. Yogyakarta (Jalan Wates KM 11,5 masuk ke selatan 3 menit) - Contact Person : 0822 2333 8557 - WA Only",https://www.olx.co.id/item/jual-2-unit-rumah-siap-bangun-di-sedayu-proses-pembangunan-3-4-bulan-iid-866094395
Jual Rumah Siap Bangun Type 40+Tanah 101m² Rp 335 juta di Jogja Barat,335000030,Rumah,101,40,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Jalan Wates KM 11.5, Dusun Ngentak, Kelurahan Argorejo, Kecamatan Sedayu, Kabupaten Bantul, DIY (Perumahan Griya Sedayu Harmony) - No. Whatsapp = 0822 2333 8557",https://www.olx.co.id/item/jual-rumah-siap-bangun-type-40tanah-101m-rp-335-juta-di-jogja-barat-iid-866094022
Jual Rumah Siap Bangun Type 45 + Tanah 101 m² Rp 352 juta di Sedayu,352000407,Rumah,101,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Dusun Ngentak, Desa Argorejo, Kecamatan Sedayu, Kabupaten Bantul, DIY (Jalan Wates KM 11,5 masuk ke selatan 3 menit) - Nomor Whatsapp : 0822-2333-8557",https://www.olx.co.id/item/dijual-1-unit-rumah-siap-bangun-type-45101-rp-352-juta-di-sedayu-iid-866093253
( NEGO) Rumah Jual Cepat Di Krembangan Panjatan Kulon Progo Yogyakarta,179000000,Rumah,62,30,2,1,1,SHM - Sertifikat Hak Milik,"Panjatan, Kulon Progo Kab., Yogyakarta D.I.",krembangan wates kulonprogo,https://www.olx.co.id/item/rumah-baru-siap-huni-griya-krembangan-panjatan-kulon-progo-iid-866092274
