title,price,types,land,building,bed,bath,floor,certificate,location,secondary_location,url
Kost Murah 2 Lantai Strategis Kawasan Sanata Dharma Maguwoharjo,Rp 1.699.000.000,Rumah,106,130,4,4,SHM - Sertifikat Hak Milik,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.",Maguwoharjo,https://www.olx.co.id/item/rumah-keren-di-utara-sanata-darma-maguwo-iid-842486996
Rumah Baru Lingkungan Cluster Minimalis dkt Pemda Sleman Yogyakarta,Rp 700.000.000,Rumah,100,70,3,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.",Jln purbaya sumberasi mlati Sleman Yogyakarta,https://www.olx.co.id/item/rumah-minimalis-cantik-unit-terakhir-dkt-pemda-sleman-yogyakarta-iid-867223316
Rumah Mewah Strategis di JAKAL,Rp 1.515.000.000,Rumah,139,95,3,3,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.","Jalan Kaliurang Km 9,5 Ngaglik, Sleman, DIY",https://www.olx.co.id/item/rumah-mewah-include-private-pool-barat-pasar-gentan-jogja-iid-867214437
Rumah cantik full furnsih dekat Pemda Sleman,Rp 699.000.000,Rumah,125,77,3,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.","Jomblang, Sendangadi, Mlati, Sleman Regency, Special Region of Yogyakarta",https://www.olx.co.id/item/rumah-cantik-bersih-3-kamar-dekat-pemda-sleman-jl-magelang-iid-867207548
Di Bawah 1 Milyar Dapat Rumah 2 Lantai Elegan Dekat Masjid Suciati,Rp 985.000.050,Rumah,115,100,4,2,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.","Jl. Damai, Jaran, Sendangadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55285",https://www.olx.co.id/item/hunian-mewah-dan-bersih-2-lantai-dibawah-1-m-dekat-masjid-suciati-iid-867207200
"Dalam Perumahan, Jual Rumah Type 45/90 di jl KaLiurang Dekat UII",Rp 450.000.000,,80,60,2,1,0,,"Mlati, Sleman Kab., Yogyakarta D.I.",,https://www.olx.co.id/item/hot-rumah-dijualdalam-perumahan-jl-kaliurang-jl-besi-muraah-iid-867206594
"Rumah di Jogja, Ngaglik Sleman, Rumah 2 lantai Hook, Jakal Km 8,5",Rp 1.600.000.000,Rumah,300,160,4,5,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.",Gentan jakal km 11,https://www.olx.co.id/item/rumah-mewah-view-sawah-di-jakal-km-11-iid-867203640
Dijual Cepat Rumah Modern dalam Perumahan Ekslusif,Rp 1.250.000.000,Rumah,370,300,5,2,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.",Sleman,https://www.olx.co.id/item/dijual-cepat-rumah-bagus-iid-851917814
Di jual murah rmh mewah 2lantai jakal km 10,Rp 1.700.000.000,Rumah,125,95,4,3,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.","Jl. Jetis, Bulusari, Sardonoharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",https://www.olx.co.id/item/rumah-mewah-strategis-di-jakal-iid-867198166
Rumah mewah Minimalis Murah di dekat Polsek Seyegan Sleman,Rp 450.000.000,Rumah,87,36,2,1,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.","Pundong I, Tirtoadi, Mlati, Sleman, Daerah Istimewa Yogyakarta",https://www.olx.co.id/item/miliki-rumah-dengan-desain-mewah-pilihan-tersendiri-iid-867197290
"Dekat SPBU Cebongan, Hunian Ideal, Lingkungan Padat Penduduk, Mlati",Rp 493.000.000,Rumah,101,36,2,1,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.","Pundong I, Tirtoadi, Mlati, Sleman",https://www.olx.co.id/item/1-lantai-luasan-lebar-padat-penduduk-legal-shm-ada-carport-iid-867193652
Ada Rumah Murah 300 Jutaan Di Seyegan Sleman?,Rp 385.000.086,Rumah,84,60,3,1,1,SHM - Sertifikat Hak Milik,"Seyegan, Sleman Kab., Yogyakarta D.I.","Klangkapan II, Margoluwih, Seyegan, Sleman Regency, Special Region of Yogyakarta 55561",https://www.olx.co.id/item/jual-murah-rumah-siap-huni-300-jutaan-di-godean-dekat-lapangan-seyegan-iid-867192659
"Griya Tirta Hutama 3 Mulai 400an juta, Lok. Mlati",Rp 437.000.000,Rumah,87,36,2,1,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.","Pundong I, Tirtoadi, Mlati, Sleman, Daerah Istimewa Yogyakarta",https://www.olx.co.id/item/baru-gresss-rumah-minimalis-griya-tirta-hutama-mlati-iid-867192598
Rumah Nyaman dan Lega Harga 400 Jutaan di Seyegan,Rp 425.000.022,Rumah,99,80,3,1,1,SHM - Sertifikat Hak Milik,"Seyegan, Sleman Kab., Yogyakarta D.I.","Klangkapan II, Margoluwih, Seyegan, Sleman Regency, Special Region of Yogyakarta 55561",https://www.olx.co.id/item/rumah-luas-80-m2-hanya-400-jutaan-di-godean-ada-carport-iid-867192239
"Perumahn Dekat UGM, UII",Rp 3.100.000.000,,232,170,6,4,0,,"Mlati, Sleman Kab., Yogyakarta D.I.",,https://www.olx.co.id/item/rumah-dijual-dalam-perumahan-elit-di-jogja-jl-kaliurang-km-9-iid-867190204
"Dijual Rumah Mewah Taman Palagan Asri Dekat Hyatt, Al Azhar, Paradise",Rp 4.000.000.000,Rumah,215,132,5,3,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.",Jalan palagan km 8,https://www.olx.co.id/item/dijual-rumah-mewah-djalan-palagan-km8-iid-867189092
"Kavling Area Candi Prambanan, 1Jt-an permeter",Rp 214.200.000,Rumah,108,45,3,2,0,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.","Tempel, Sleman, Yogyakarta",https://www.olx.co.id/item/tanah-1jt-an-sleman-yogyakarta-area-tempel-iid-867185420
"Rumah dijual, mewah 2 lantai, Jakal Km 10, dekat UII dan UGM",Rp 2.500.000.000,Rumah,232,232,5,2,,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.",Pogung Baru Blok G-16B,https://www.olx.co.id/item/tanah-bonus-bangunan-232-m-sleman-yogyakarta-iid-867184405
"Kavling Standar perumahan Utara Pemda Sleman, Legalitas SHM",Rp 302.500.000,Rumah,120,45,2,2,0,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.","Sleman, Yogyakarta",https://www.olx.co.id/item/kavling-dekat-rsud-sleman-2jt-an-iid-867183718
Rumah Murah Cantik Modern dekat Pemda Sleman,Rp 675.000.789,Rumah,100,70,3,2,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.",Sumberadi Mlati Sleman Yogyakarta,https://www.olx.co.id/item/rumah-keren-modern-dekat-pemda-sleman-iid-867183172
"Perumahan Sleman Dekat Ringroad , Bangun Sendiri Hemat 150 Juta",Rp 300.000.000,Rumah,110,43,3,2,0,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.","Mlati, Sleman",https://www.olx.co.id/item/kavling-standar-perumahan-utara-pemda-sleman-legalitas-shm-iid-867183098
Gawar Residence Mulai Type 36 Harga 400Jutaan,Rp 486.500.000,,64,36,2,1,0,,"Mlati, Sleman Kab., Yogyakarta D.I.",,https://www.olx.co.id/item/jual-tanah-bonus-rumah-modern-minimalis-400jutaan-iid-867182854
"Kapling Siap Bangun Gamping Sleman, SHM Ready",Rp 3.200.000,Rumah,120,60,3,2,0,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.","Gamping, Sleman",https://www.olx.co.id/item/kavling-standar-perumahn-area-gamping-sleman-shm-iid-867182445
Griya Mlati Indah - Rumah Mewah Tepi Jalan Magelang,Rp 1.490.000.000,Rumah,101,110,4,2,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.","Mlati Glondong, Sendangadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta",https://www.olx.co.id/item/griya-mlati-indahrumah-proses-bangun-daerah-mlati-iid-867181417
"Tanah Ruko Utara Candi Prambanan, SHM",Rp 568.800.000,Rumah,140,70,3,3,0,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.",Prambanan,https://www.olx.co.id/item/kavling-utara-candi-prambanan-legalitas-shm-iid-867181326
2 UNIT TERAKHIR: Rumah cluster dekat Pasar Cebongan,Rp 675.000.155,,226,200,2,1,0,,"Mlati, Sleman Kab., Yogyakarta D.I.",,https://www.olx.co.id/item/rumah-dekat-pasar-cebongan-sleman-iid-867181234
Rumah mewah dalam perum jongke sendangadi,Rp 1.500.000.000,,132,100,3,2,0,,"Mlati, Sleman Kab., Yogyakarta D.I.",,https://www.olx.co.id/item/rumah-etnis-dalam-perum-area-jongkebarat-hyatt-iid-867181091
"Rumah dijual siap huni, Utara Stadion Maguwoharjo",Rp 670.000.000,Rumah,141,70,3,3,0,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.","Maguwo, Yogyakarta",https://www.olx.co.id/item/tanah-siap-bangun-dekat-stadion-maguwo-shm-iid-867180697
"Dijual CEPAT Murah Rumah Induk Dan Kost Pogung Mlati, Dekat UGM",Rp 4.000.000.000,,388,500,10,8,0,,"Mlati, Sleman Kab., Yogyakarta D.I.",,https://www.olx.co.id/item/cepat-murah-rumah-induk-dan-kost2an-di-pogung-iid-867180643
Dijual Rumah 2 Lantai Luas dan Megah Lokasi di Jl. Kaliurang KM 10,Rp 1.100.000.000,,120,118,3,3,0,,"Mlati, Sleman Kab., Yogyakarta D.I.",,https://www.olx.co.id/item/8-unit-rumah-baru-siap-huni-dan-bangun-dekat-kampus-uii-jl-kaliurang-iid-867180442
"Kavling Luasan 122m, Selatan Kampus Mercubuana",Rp 158.600.000,Rumah,38,33,2,1,1,HGB - Hak Guna Bangun,"Seyegan, Sleman Kab., Yogyakarta D.I.",Jln kaliurang km 11 - kec. Ngaglik Kab. Sleman - Prov. Diy,https://www.olx.co.id/item/hunian-ini-layak-anda-pilih-harga-lokasi-dan-fasilitas-oke-iid-859667715
Rumah Tipe Minimalis Di Lokasi Strategis Sleman Dekat Terminal Jombor,Rp 625.000.009,,94,50,2,1,0,,"Mlati, Sleman Kab., Yogyakarta D.I.",,https://www.olx.co.id/item/rumah-minimalis-pesan-bangun-murah-tipe-50-di-jombor-590jt-iid-867176136
Cluster Godean Jogja Model Etnik Harga 700 jutaan,Rp 750.000.000,Rumah,108,76,3,2,1,HGB - Hak Guna Bangun,"Seyegan, Sleman Kab., Yogyakarta D.I.",jalan godean km 10 klaci margoluwih seyegan sleman,https://www.olx.co.id/item/rumah-etnik-jalan-godean-km-10-dekat-kota-jogja-jalan-utama-bisa-kpr-iid-867175975
Dijual Rumah Premium 2 Lantai di dekat Pemda Sleman,Rp 985.000.072,Rumah,108,60,2,2,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.",Sleman Yogyakarta,https://www.olx.co.id/item/di-jual-rumah-di-dekat-pemda-sleman-yogyakarta-iid-867175164
Rumah full furnioshed dekat UGM Perumahan Pogung jakal km 5,Rp 1.800.000.000,Rumah,229,110,4,3,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.","Jl. Jetis, Bulusari, Sardonoharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",https://www.olx.co.id/item/rumah-mewah-strategis-jakal-km-10-5-iid-867174934
"Dijual Perumahan, Sleman D I Yogykarta",Rp 370.000.000,Rumah,91,40,2,1,1,HGB - Hak Guna Bangun,"Sleman, Sleman Kab., Yogyakarta D.I.","Sanggrahan, Caturharjo, Sleman, D I Yogyakarta",https://www.olx.co.id/item/perumahan-cluster-murah-di-sleman-d-i-yogyakarta-iid-867171719
Rumah lantai dua mezzanine termurah di jln palagan km 15,Rp 485.000.000,Rumah,120,67,2,1,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.","Pasar srowolan, purwobinangun,pakem,sleman atau barat jln palagan km 15",https://www.olx.co.id/item/rumah-lantai-dua-mezzanine-termurah-di-jln-palagan-km-15-iid-859778379
Griya Siap Huni Sleman JL Magelang Utara Gito Gati Cebongan SCH Mlati,Rp 510.000.000,Rumah,144,91,3,2,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.","JL. Magelang, Caturharjo, Sleman, YK",https://www.olx.co.id/item/griya-siap-huni-sleman-jl-magelang-utara-gito-gati-cebongan-sch-mlati-iid-867171575
Unit 4KT 2LT Sleman Gito Gati Dkt Palagan Griya Taman Asri GTA Jamal,Rp 590.000.000,Rumah,108,66,2,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.","JL. Gitogati, Pandowoharjo, Sleman, Jogja",https://www.olx.co.id/item/prestisius-house-perum-gito-gati-dkt-jl-palagan-griya-taman-asri-gta-iid-867171353
Bale Mulia Perumahan Dengan Kolam Renang Pribadi,Rp 9.500.000.000,,532,399,5,5,0,,"Mlati, Sleman Kab., Yogyakarta D.I.",,https://www.olx.co.id/item/rumah-mewah-ada-kolam-renang-pribadi-perumahan-bale-mulia-iid-867169708
Rumah baru minimalis di dkt pasar cebongan,Rp 560.000.000,,90,60,3,2,0,,"Mlati, Sleman Kab., Yogyakarta D.I.",,https://www.olx.co.id/item/rumah-murah-baru-investasihunian-dkt-pasar-cebongan-bale-mulia-iid-867169681
"jual rmh mewah dkt Jombor Jalan Magelang,UGM,Monjali,Tugu Jogja",Rp 2.600.000.000,,580,150,4,3,0,,"Mlati, Sleman Kab., Yogyakarta D.I.",,https://www.olx.co.id/item/rumah-murah-mewah-tanah-luas-dkt-jombor-bale-mulia-cocok-hunian-iid-867169604
DI JUAL RUMAH MURAH 2 LANTAI PROMO LEBARAN DAPATKAN MOTOR,Rp 645.000.000,Rumah,77,75,3,3,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.",KASIHAN BANTUL,https://www.olx.co.id/item/rumah-murah-2-lantai-arah-bandara-hanya-25-menit-kampus-ugm-iid-867168947
Rumah Mewah Dijual Dalam Perumahan Elite Bale Agung Dekat Kampus UGM,Rp 8.000.000.000,Rumah,463,750,5,4,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.",Bale agung,https://www.olx.co.id/item/dijual-murah-rum-full-furnished-perumahan-elite-bale-agung-residence-iid-864684568
Launching!! Selatan Perum Pertamina Perumahan Konsep Modern Purwo,Rp 873.000.990,Rumah,117,70,3,2,1,,"Sleman, Sleman Kab., Yogyakarta D.I.","Purwomartani, Kalasan, Sleman, Yogyakarta",https://www.olx.co.id/item/launching-hunian-eksklusif-mangku-jalan-purwomartani-diskon-20-iid-867166934
Rumah baru minimalis 2 lt dijlgodean km.3.5 dlm RR barat mirota godean,Rp 1.150.000.000,Rumah,98,130,3,2,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.",Jln godean KM 5 dalam ringroad,https://www.olx.co.id/item/rumah-dlm-ringroad-jln-godean-km-5-iid-859336946
Rumah Baru Elegant di Jln Godean km 7,Rp 1.500.000.000,Rumah,112,100,3,2,2,HGB - Hak Guna Bangun,"Sleman, Sleman Kab., Yogyakarta D.I.",Jln godean Km 7 sidoarum sleman,https://www.olx.co.id/item/rumah-baru-siap-huni-jln-godean-km-7-iid-858728380
Rumah baru timur pasar Gentan Jalan Kaliurang km 10 Sleman,Rp 685.000.000,Rumah,137,65,2,1,SHM - Sertifikat Hak Milik,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.",Pasar gentan sleman,https://www.olx.co.id/item/rumah-baru-siap-huni-timur-pasar-gentan-sleman-iid-867165690
"Perum Bumi santosa, Jual Murah Rumah Full Furnish Jalan",Rp 1.200.000.000,Rumah,120,118,3,3,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.",Jalan kaliurang KM 13 besi .,https://www.olx.co.id/item/rumah-2-lantai-dalam-perum-bumi-sentosa-bonus-full-furnish-iid-867165543
Rumah Kavling 3 unit Proses Bangun di Jl Kaliurang Km 12,Rp 650.000.000,Rumah,100,65,3,2,SHM - Sertifikat Hak Milik,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.","Jl. Kaliurang ke timur, dekat pasar Jangkang Wonolelo Sleman",https://www.olx.co.id/item/dijual-rumah-baru-di-jl-kaliurang-km-12-iid-867162925
Kos Eksklusif Mewah di Jalan Kaliurang KM 13 dekat Kampus UII Terpadu,Rp 1.850.000.000,Rumah,158,150,4,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.",,https://www.olx.co.id/item/rumah-mewah-di-jalan-kaliurang-asri-dekat-uii-iid-534449514
Rumah Kolam Renang palagan dekat Monjali,Rp 6.000.000.000,Rumah,400,325,4,4,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.",Jalan Gito Gati,https://www.olx.co.id/item/rumah-mewah-dengan-kolam-renang-dalam-perumahan-di-palagan-iid-796682696
"RUMAH MEWAH 3 LANTAI Bebas Biaya  di 
 SEDAYU",Rp 944.000.000,Rumah,76,120,3,3,3,HGB - Hak Guna Bangun,"Mlati, Sleman Kab., Yogyakarta D.I.",Sedayu,https://www.olx.co.id/item/promo-promo-rumah-3-lantai-di-sedayu-dekat-jl-wates-km-10-iid-842561889
Rumah Lux Baru ada 8 unit i Jln Kaliurang km 13,Rp 1.245.000.000,Rumah,121,100,3,3,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.",Jln Kaliurang km 13,https://www.olx.co.id/item/rumah-baru-lux-di-jln-kaliurang-km-13-iid-859779651
"PERUMAHAN JONGKE SENDANGADI BARAT HYATT DEKAT UGM, TUGU, JOMBOR",Rp 1.799.900.000,Rumah,389,200,4,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.","Jl.Palagan Km.7,5 Dekat Perum Paradise&amp;Pondok Permai Palagan,Hotel Hyatt (Syahmad - 081904045055  Ig:  @propertymart_jogja)",https://www.olx.co.id/item/lt389lb200-jlpalagan-km75-selatan-paradise-dekat-hyattmonjaliugm-iid-842426362
"PERUM MEWAH TAMAN PALAGAN ASRI DEKAT HYATT, UGM , TUGU, MALIOBORO",Rp 2.000.000.000,Rumah,144,138,3,3,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.",Jl.Kebonagung Sendangadi Mlati Sleman (Telpon/WA: 0819-0404-5055  Instagram: @propertymart_jogja) SyHAkmi,https://www.olx.co.id/item/furnish-perum-mewah-sendangadi-dekat-rsaugm-bale-mulia-ugm-tugu-iid-859882563
"PERUMAHAN JONGKE SENDANGADI BARAT HYATT DEKAT UGM, TUGU, JOMBOR",Rp 1.799.900.000,Rumah,389,200,4,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.","Jl.Palagan Km.7,5 Dekat Perum Paradise&amp;Pondok Permai Palagan,Hotel Hyatt (Syahmad - 081904045055  Ig:  @propertymart_jogja)",https://www.olx.co.id/item/lt389lb200-jlpalagan-km75-selatan-paradise-dekat-hyattmonjaliugm-iid-842426362
"PERUM MEWAH TAMAN PALAGAN ASRI DEKAT HYATT, UGM , TUGU, MALIOBORO",Rp 2.000.000.000,Rumah,144,138,3,3,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.",Jl.Kebonagung Sendangadi Mlati Sleman (Telpon/WA: 0819-0404-5055  Instagram: @propertymart_jogja) SyHAkmi,https://www.olx.co.id/item/furnish-perum-mewah-sendangadi-dekat-rsaugm-bale-mulia-ugm-tugu-iid-859882563
Dijual rmh 2 lantai baru luas murah,Rp 1.550.000.000,Rumah,232,232,6,4,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.",Perumahan Jongke Asri,https://www.olx.co.id/item/burumah-dijual-murah-iid-867154641
Jual rumah 2lantai dekat perum merapi view,Rp 1.200.000.000,Rumah,158,100,3,3,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.","Jakal KM-9,5",https://www.olx.co.id/item/rumah-nyaman-depan-merapi-view-iid-867153029
Disewakan Rumah Villa Taman Anggrek,Rp 40.000.000,Rumah,145,145,3,2,1,HGB - Hak Guna Bangun,"Sleman, Sleman Kab., Yogyakarta D.I.","Jl Gito Gati, perumahan Villa Taman Anggrek no. B11, Sleman, Yogyakarta",https://www.olx.co.id/item/disewakan-rumah-villa-taman-anggrek-iid-867152735
Rumah Baru siap huni dlm Cluster dijln Godean km 10,Rp 525.003.500,Rumah,117,70,3,2,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.",Jln godean km 10 utara pasar godean,https://www.olx.co.id/item/rumah-baru-minimalis-dijln-godean-km-10-utara-pasar-godean-iid-867151375
Rumah Dijual Minimalis Modern Full Furnished Dalam Perumahan,Rp 2.100.000.000,Rumah,126,330,6,3,3,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.","Jl.Purbaya Gg. sadewa NO 17,RT.002/RW.009(mina Ledhok)Warak Kidul Sumberadi, Mlati, kab.sleman, D.I. Yogyakarta",https://www.olx.co.id/item/rumah-mewah-modern-minimalis-full-furnished-iid-867147442
Rumah Mewah 2 Lantai di dekat Hotel Sheraton Mewah dan Elit,Rp 2.200.000.000,Rumah,126,330,6,3,3,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.","Jl.Purbaya Gg. sadewa NO 17,RT.002/RW.009(mina Ledhok)Warak Kidul Sumberadi, Mlati, kab.sleman, D.I. Yogyakarta",https://www.olx.co.id/item/rumah-mewah-modern-minimalis-iid-867146960
Rumah Mewah Full Furnished Dalam Perum paradise area Mlati Sleman,Rp 3.699.000.000,Rumah,215,132,5,4,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.",Jl palagan Mlati sleman yogyakarta,https://www.olx.co.id/item/jual-rumah-di-perumahan-paradise-iid-867146947
RUMAH MEWAH JOGLO ETNIK MODERN STRTAEGIS DI KAWASAN JLN PALAGAN,Rp 874.999.997,Rumah,90,36,2,1,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.",Kawasan Jln Palagan,https://www.olx.co.id/item/rumah-murah-joglo-etnik-jawa-modern-strategis-di-jogja-iid-867146216
Rumah baru utara Jogja bay maguwoharjo,Rp 650.000.000,Rumah,115,88,3,2,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.",Dkt ke jogja bay maguwoharjo,https://www.olx.co.id/item/rumah-baru-minimalis-siap-huni-di-dkt-jogja-bay-maguwoharjo-iid-867141046
"Tipe 65 Dlm Cluster di Gito Gati dkt SCH Sleman, Siap Huni, SHM",Rp 675.000.000,Rumah,124,55,2,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.","jumeneng lor, sumberadi, sleman",https://www.olx.co.id/item/rumah-modern-siap-huni-dalam-cluster-dekat-sch-iid-851822208
Rumah mewah dekat Rs sarjito dan ugm di Jl monjali,Rp 2.099.000.000,Rumah,227,270,5,5,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.","Jl. Monjali sinduadi, mlati, sleman (dalam ringroad jl. monjali)",https://www.olx.co.id/item/rumah-mewah-dekat-ugm-dan-rs-sarjito-di-jl-monjali-iid-843379380
Kavling siap bgn rmh br 2 lt di jlln kapten hariyadi dkt ke kmp ugm,Rp 1.200.000.000,Rumah,120,118,3,3,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.",Jln kaliurang km 13 dkt ke kmps uii,https://www.olx.co.id/item/rumah-baru-2-lt-di-jln-kaliurang-km-13-dkt-ke-kmps-uii-iid-867138990
Dijual Apartemen  Taman Melati Yogyakarta,Rp 850.000.000,Apartemen,2821,2821,1,1,,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.",Apartemen Taman Melati Yogyakarta Jl. Jembatan Baru UGM Sinduadi Mlati Sleman,https://www.olx.co.id/item/dijual-cepat-apartemen-taman-melati-yogyakarta-siap-huni-iid-867138192
Rumah full furnioshed dekat UGM Perumahan Pogung jakal km 5,Rp 1.800.000.000,,127,100,3,4,0,,"Mlati, Sleman Kab., Yogyakarta D.I.",,https://www.olx.co.id/item/rumah-dekat-ugm-dalam-perumahan-di-pogung-jakal-km-5-dalam-ringroad-iid-867138105
Rumah baru furnished cluster dekat UII Jakal km 12 besi jangkang,Rp 1.245.000.000,,120,118,3,3,0,,"Mlati, Sleman Kab., Yogyakarta D.I.",,https://www.olx.co.id/item/rumah-baru-full-furnished-dekat-uii-pusat-di-jakal-km-12-besi-jangkang-iid-867136759
SMR 214 - RUMAH MINIMALIS CANTIK DEKAT PASAR GODEAN,Rp 490.000.000,Rumah,114,60,2,1,1,SHM - Sertifikat Hak Milik,"Seyegan, Sleman Kab., Yogyakarta D.I.",Seyegan Sleman,https://www.olx.co.id/item/smr-214-rumah-minimalis-cantik-dekat-pasar-godean-iid-867134193
Dijual rumah baru full furnish 2 lantai di jakal km 13 dkt kampus UII,Rp 1.195.000.000,,120,118,3,3,0,,"Mlati, Sleman Kab., Yogyakarta D.I.",,https://www.olx.co.id/item/di-jual-rumah-baru-full-furnished-jakal-km13-iid-867133014
Kavling Rumah Siap Bangun Murah dekat Klinik Widuri dan RSUD Sleman,Rp 429.000.000,Rumah,104,60,2,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.","Jalan Magelang km 13, Kokap, Trimulyo, Sleman Yogyakarta",https://www.olx.co.id/item/jual-murah-rumah-kavling-utara-rsud-sleman-sbj--iid-867132645
Kavling Rumah Siap Bangun Murah dekat Klinik Widuri dan RSUD Sleman,Rp 429.000.000,Rumah,104,60,2,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.","Jalan Magelang km 13, Kokap, Trimulyo, Sleman Yogyakarta",https://www.olx.co.id/item/jual-murah-rumah-kavling-utara-rsud-sleman-sbj--iid-867132645
DIJUAL RUMAH MURAH LIMASAN KLASIK JOGJA -PRAMBANAN -KLATEN !!!,Rp 262.000.000,,75,36,2,1,0,,"Sleman, Sleman Kab., Yogyakarta D.I.",,https://www.olx.co.id/item/murah-banget-rumah-moderend-yogyakarta-sekitar-iid-867131970
RUMAH MURAH PALAGAN KM 9.7,Rp 525.000.000,Rumah,113,60,3,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.",Jl. Letkol Subadri Sumberadi Sleman Yogyakarta,https://www.olx.co.id/item/rumah-murah-area-mlati-jual-cepat-bangunan-baru-iid-867131850
